business_id,name,city,state,postal_code,latitude,longitude
RvZoGW4Kxw7fJ7IO-diIWw,Jack In the Box,Chandler,AZ,85224,33.3064934,-111.8744417
4PxeFwWzGW5PnUkknwen3g,Wendy's,Cleveland,OH,44111,41.4546933,-81.790696
9QvlTB8o2oxtWIVUc-DLVQ,Burger King,Medina,OH,44256,41.1521147,-81.8638186
NXElMFHd80olaFjAaZYM9A,A&W,Calgary,AB,T3C 1C5,51.0406251,-114.0943053
CnzA13qvPRibyA4eACQKFQ,A&W,Kent,OH,44240,41.1511648,-81.3826656
kGGsHP9mfcxtofiswy7ItQ,Panera Bread,Pittsburgh,PA,15220,40.395932,-80.067397
5yvmtyb3KH1UqKy05HpDSw,Five Guys,Strongsville,OH,44136,41.305616,-81.834509
sktYwQ-votTQ43po3t6AMg,Arby's,Mesa,AZ,85210,33.3649881,-111.859562
Y0T8dk93Fl_4k_BXQPVWdw,Panda Express,Las Vegas,NV,89121,36.115599,-115.102283
qyTrdB-Fvn8sUZpZ5PsQjA,Jack in the Box,Chandler,AZ,85225,33.3367403,-111.8423029
bhEaXCPUbeH28ifzGFigpg,Taco Bell,Elyria,OH,44035,41.3467692878,-82.0669523372
drpzuRdT2xZql-wJhTC3gg,Chipotle Mexican Grill,Glendale,AZ,85301,33.5525008,-112.185299
hbwmFNEosiv1evr6AwlnCA,Chick-fil-A,Mesa,AZ,85206,33.390513,-111.6901459
cV-mgaEpAWY7w95fRZi8SQ,Subway,Charlotte,NC,28204,35.2121416,-80.8337319
wxaL2gVWUHaD2C1ey3W8jg,Burger King,North Las Vegas,NV,89032,36.2390166,-115.1662431
uJ423HQp-9yKUXPkiDdYbw,Jimmy John's,Middleton,WI,53562,43.0966,-89.500716
WDizddkAgaQNYA0EbQLCzA,Wendy's,Twinsburg,OH,44087,41.3119228192,-81.454455423
ISdhY_4cB9FXo5TVVm0iAA,Jersey Mike's Subs,Charlotte,NC,28278,35.161365,-80.973333
i7ip9OtxN8J9lUSjbS2Dlg,Subway,Phoenix,AZ,85004,33.479418,-112.0732961
HkAj0bamytrhj8FQM5I-zw,Jersey Mike's Subs,Las Vegas,NV,89129,36.2190603,-115.2769519
DmyS9b7ykIOo7XwYt5I9wg,Burger King,Phoenix,AZ,85073,33.4354656,-112.0071714
14hYbBTN3_BqmI1rXbfpbg,Jack in the Box,Boulder City,NV,89005,35.9726491,-114.8478797
4V_EncSagOpI_0IuS7vURw,Long John Silver's,Las Vegas,NV,89102,36.1586242,-115.2047571
NsbcCa8_i0RQjXLhpeLixw,Subway,Phoenix,AZ,85021,33.5519381,-112.1004063
MPjwZL8DHKCEbFw8LYiAIA,Subway,Pittsburgh,PA,15226,40.4111539,-80.0125047
Z5jtjK4LGIkaARQrLKS-Lg,Jack In the Box,Mesa,AZ,85206,33.3806153,-111.6872427
_bvc2j6E8mk_ZiMoh2iMuQ,Sonic Drive-In,Glendale,AZ,85301,33.5378607,-112.1993381
3RiFtEJ6AAvS0x_z38HChw,Pita Pit,Las Vegas,NV,89119,36.104435,-115.1367851
qxHDr4IaTz6GmX28uaZhqQ,Subway,Lasalle,QC,H8N 2N9,45.436428,-73.626108
wK9FufvwR6LGhpts8o_ayA,Taco Bell,Las Vegas,NV,89109,36.1416838053,-115.1364170015
4c1IWqXjJxcdV9Y91xsJNQ,Dairy Queen,Phoenix,AZ,85040,33.3990049,-112.0724706
C3N3mAl93KXGm3IgsIsLag,Subway,Henderson,NV,89074,36.0400030342,-115.0475028888
G81PxmvajV-M-fZWopK4kg,Del Taco,Phoenix,AZ,85008,33.4666674884,-111.9877547063
PvZoaoIOvIX-32ur3l_jww,Five Guys,Tarentum,PA,15084,40.5707022,-79.8017529
VYRxbF0fq_fdC5WCqCYCwA,Jack in the Box,Tempe,AZ,85281,33.4226059,-111.9396527
uqNCIsAUgH0YxIXq5BWYTA,Quiznos,Pittsburgh,PA,15213,40.4454156909,-79.9489261009
hyRJgq519Xa_HjhZb6M5JA,Taco del Mar,Tempe,AZ,85282,33.3931628,-111.9080584
rihKlAiPgJa5XcpZ1h9-bw,KFC,Las Vegas,NV,89149,36.2707001,-115.263
6mVoDS1nYWf3EH6XpjxMTQ,Jack In the Box,Chandler,AZ,85225,33.3196658,-111.8074391
zG9306XlgO9EyIhSpBBw0Q,Burger King,Pittsburgh,PA,15223,40.5111529,-79.9475343
NqNbndCn38sDawA0dlpk7A,Burger King,Toronto,ON,M5A 1E1,43.6498810602,-79.3708035644
RspDFjsJp8uZOab8hs3ZYQ,Taco Bell,Rock Hill,SC,29732,34.970562,-80.991158
QTdKLMRGdfXmEoyzSYcNMA,Jack in the Box,Las Vegas,NV,89110,36.1744306312,-115.0617780833
z83ABHR6E2N6eGLrm8OiEQ,Arby's,Scottsdale,AZ,85260,33.5825055,-111.9251119
2Ff3ixS3vA70xBcN7pVo9g,Chipotle Mexican Grill,Vaughan,ON,L4K 5W4,43.8253343578,-79.5383223519
7ReFxabYRuDBmx9Bdx7VMA,Taco Bell,Avondale,AZ,85323,33.43465,-112.30349
MP0TwGllsrfFMsV-pZBW0g,Chick-fil-A,Belmont,NC,28012,35.255755,-81.02746
9j3Lcsbng3Zx3f069S3d1A,Subway,Pittsburgh,PA,15238,40.488024,-79.885217
Ap0dtO-8P_eg9uAepZyj0A,Taco Bell,Cleveland,OH,44144,41.439816,-81.726985
fldWVI12ksde1drzdI9V4Q,Subway,Charlotte,NC,28205,35.2103287,-80.7812013
VmtVehh8K_avgWEz5BInfg,Jack in the Box,Gilbert,AZ,85296,33.3351514,-111.7561794
o962sVMOZl1IqRG7QJJ1iw,Jersey Mike's Subs,Peters Township,PA,15317,40.2636319,-80.131007
T6RM5UdCJS5Q3DJiUCL-9A,Chick-fil-A,Matthews,NC,28105,35.132346,-80.712099
UKRuyeUCT4Z10AvTlB9MkQ,Wendy's,Toronto,ON,M4Y 1X7,43.6628069244,-79.3834680305
TQPxHfKykLLG6echeHru-g,El Rey del Taco,Montréal,QC,H2R 1S7,45.5364466,-73.6159998
B2N_XO6fX0ILL9c50QuzHg,Taco John's,Champaign,IL,61822,40.1468187572,-88.259077211
9hCaQF1r5glI6Kzxo3jj1A,Sonic Drive-In,Glendale,AZ,85308,33.653322,-112.18573
8w2Mzdz-JKy3qOpndK1Wqw,Subway,Las Vegas,NV,89109,36.1256685,-115.1376391
ypo9QPXXTkpxzx8jGsxriA,Taco Bell,Mesa,AZ,85206,33.393733,-111.698982
JFX1lf5vxJAMzAGJV_MMjQ,Subway,Toronto,ON,M5B 2H9,43.6614153,-79.3806632
g6OnbXvrky8HTtRFWVL_bQ,KFC,Pittsburgh,PA,15205,40.4395411,-80.0693742
EZnE3n_WgaPd8u6NNliTKA,Hardee's of Kannapolis 1645,Kannapolis,NC,28081,35.499953,-80.6312824
Mp50uBWoZAXqSjaIZB7iow,Del Taco,Mesa,AZ,85210,33.3808194,-111.840696
p5BiVlgXg8ZQVkHswOG4Bw,Subway,Mesa,AZ,85215,33.4494697,-111.735218
7l-TZk8Ckd5Ct_QQ6G5tuA,Arby's,Cleveland,OH,44130,41.3734254,-81.8240681
RdsUw-gfrDQVCM5sygQ0Ow,KFC,Peoria,AZ,85381,33.61,-112.221
_OtUeybIKTx2jhLVYV66wA,Jersey Mike's Subs,Charlotte,NC,28216,35.346468,-80.852589
zZCbnAOM8YJ_5hN3N4IiyQ,Burger King,Chandler,AZ,85224,33.3209999,-111.8758856
nirw-sDOBF12TA6Mh8ju7g,The Pita Pit,Tempe,AZ,85281,33.4222382,-111.9359122
nbypJnkEbSj5OjkB-_y0Zg,Chick-fil-A,Mentor,OH,44060,41.657526,-81.360954
yGKoVKyyo-qpoZDcpM39uA,Subway,Gilbert,AZ,85296,33.3476453,-111.7196561
W6a4YlhU5JpiAippBylaow,Pita Pit,Richmond Hill,ON,L4B 4R8,43.87736,-79.4084342
4iPzHGpt0egdTrwr8CtQpw,Quiznos Sub,Las Vegas,NV,89123,36.0553457,-115.1721327
tCYknqUdD-4TnEn8RtxBjw,Subway,Markham,ON,L3R 5Y2,43.8223333,-79.326228
_hyTrtBKh9YJxnV--ixJVQ,Dairy Queen / Orange Julius,Rocky River,OH,44116,41.459247,-81.8595512
6zRNLyjdTzpKOukG-_L7xA,Wendy's,Kannapolis,NC,28083,35.4796233,-80.612072
u0_EMrcXuQW3zu39peNQzw,Subway,Scottsdale,AZ,85253,33.579559,-111.92665
3jQxp12LlxMxG3H62hKsuw,Popeyes Louisiana Kitchen,Charlotte,NC,28208,35.224855,-80.8961759
Pn8DcG2Uz6Ly8tO_EpI5tw,Subway,Las Vegas,NV,89169,36.102996,-115.156124
N7lqj8iOCDjugn5alBNcgg,Subway,Chandler,AZ,85226,33.300623,-111.898302
WBwB_ydYDNHwwd5U2U8UvQ,Jimmy John's,Pittsburgh,PA,15222,40.444749,-79.995106
mgeLg8MBRnfvtGZanl7mUw,Carl's Jr.,Mesa,AZ,85215,33.4511218,-111.7340312
j4qZTfkB3eWpvOv2FXtzeQ,Subway,Toronto,ON,M4C 1L5,43.68804,-79.3006319
nWuomYtU748irUOWo_xohg,Church's Chicken,Las Vegas,NV,89106,36.1774463,-115.1764027
rpU_kmQ0eD1kNgd2tyqhfg,Subway,Concord,NC,28027,35.364907,-80.711399
g_oOjzFgqmSEAD4crxBirA,Jimmy John's,Champaign,IL,61821,40.131811,-88.258669
S_PEroRv40j1In11gNH2LQ,Five Guys,Las Vegas,NV,89128,36.196525,-115.2507429
ROCf7PFS--Y9ftKiFVYmfQ,Wendy's,Aurora,ON,L4G 1J5,44.00364885,-79.4517731509
CPVCdsx8deq0EHXKbMajBw,Subway,Toronto,ON,M5G 2J9,43.6588362,-79.3846555
dqtWVr1WlaQcmPPCrmZH3w,Del Taco,Las Vegas,NV,89130,36.241263,-115.2334009
1uHrzTZR80yp_NQvG1l2yQ,Popeyes Louisiana Kitchen,Brampton,ON,L6Z 1Y4,43.728334484,-79.7947013006
MT_bLCpVa5o-juJgwfLwUw,Burger King Restaurant,Matthews,NC,28105,35.1270496,-80.7020615
_y_XqheKUn3Dn6QoUY1t9w,Subway,Toronto,ON,M6K 1G2,43.6388074,-79.4270089
svU7GceMV2PsJe6MLSJWIA,Jack in the Box,Mesa AZ,AZ,85215,33.4641385753,-111.6832941771
PrFfdw7WuGAnrkyAIzX65g,Subway,Las Vegas,NV,89141,35.9974897,-115.2056326
GwBwNmjdR8uElNPrNWO4PQ,Jack-In-the Box,Glendale,AZ,85307,33.5372615,-112.357222
O1Sp0pDa8wmMfOC-FUGZFQ,Dairy Queen,Champaign,IL,61822,40.1585488,-88.2762061
s1w7weo4AffZXrz6oRcVww,Subway,Phoenix,AZ,85003,33.4538205,-112.0731359
Ez19rh3QYscLLueFrStckQ,Carl's Jr.,Las Vegas,NV,89119,36.084465,-115.119349
UNPkYPoR-zPfnpTL6GVgzQ,Jimmy John's,Madison,WI,53715,43.0679982,-89.4087702
NBvckW2yMQQDNfWOzCdCJA,Long John Silver's,Mesa,AZ,85208,33.4100651,-111.6840273
5indH5UpallkkTNmXTMn7w,Popeyes Louisiana Kitchen,Cleveland,OH,44111,41.4529364,-81.7995931
j8OUTcN1RG-UCzFUW8oogg,Jimmy John's,Phoenix,AZ,85050,33.675732,-111.971552
x8Sp-h-oR5WdzoG5WEsHnQ,KFC,Phoenix,AZ,85032,33.6409,-111.993
Xoahafjr-Hz9zLrodYvDBA,Burger King,Rantoul,IL,61866,40.3086275,-88.1734807
6iZhmEXeGf4Hc9PF1a9pTQ,Jimmy John's,Stoughton,WI,53589,42.922203,-89.2498425
jBh399TajGcH28Zo2J1pHw,Shake Shack,Las Vegas,NV,89135,36.1515318,-115.3330157
lcDzjQ1nFisx1Xj9W0zlOw,Popeyes Louisiana Kitchen,Glendale,AZ,85308,33.6695427,-112.2208605
MYJqBLlBsHjEA0sVgF73TA,Chick-fil-A,Fairlawn,OH,44333,41.13463011,-81.643077
XOOF9Ks5OL1RpFvduKYk1g,Burger King,Scottsdale,AZ,85260,33.626298,-111.896803
mr5hwhIb_qfpTg9mbWHgsQ,Subway,Phoenix,AZ,85016,33.507285,-112.047025
osUkmkJxdbOppiw3trv2mA,Wendy's,Toronto,ON,M3J 1P3,43.774037476,-79.5025721535
0Mp_0j2dfMXE6l-3Raqorg,Taco Bell,Phoenix,AZ,85051,33.5382036134,-112.1350970357
-i_SmxvRpzybd9PG6qFMbg,Hardee's,Middleton,WI,53562,43.097234,-89.51658
BG0qvww_IeSDp9ZqOgZCRw,Subway,Scottsdale,AZ,85260,33.636953847,-111.9220431698
duG7f4gq2hS-QW50s-g4zA,Chipotle Mexican Grill,Madison,WI,53704,43.1304445832,-89.305695506
NlpsCKu8FiGo2BvZSZdpFg,Subway,Las Vegas,NV,89107,36.1636834,-115.207039
MyJBf8vhDN1-7uWy8vrULw,Subway,Toronto,ON,M5V 3S8,43.6426493153,-79.3934565447
uhyp-BsjUon96BZvUHspSg,Captain D's,Charlotte,NC,28210,35.1791621289,-80.8828282356
Y3FcorCGv0U-ecprHT1Hxg,Popeyes Louisiana Kitchen,Toronto,ON,M6A 2T7,43.722557,-79.4565681
MTx-Zdl_KcU_z9G832XAjg,Taco Bell,Las Vegas,NV,89131,36.3074953,-115.2790587
xMtURwzH6qNLXUHVNqSb-g,Burger King,Charlotte,NC,28227,35.2029998,-80.7225895
k2fD2NxXEI4CrDtsBn6tCw,Subway,Toronto,ON,M6P 1Z1,43.6655629338,-79.4658888912
9_UHuIMHDjrxuh2qlHS-UA,Aldo's Restaurant,Brooklyn,OH,44144,41.4396321,-81.743519
KYdtom3RyDt-3SWGwmJcQA,QDOBA Mexican Eats,Madison,WI,53705,43.0614295863,-89.4965509978
-4g68Hwm892_KPUuW5g1_Q,Jimmy John's,Tempe,AZ,85282,33.393322091,-111.9266150715
GaYRUatPQi6PmJIE2wF-Uw,Burger King,Phoenix,AZ,85032,33.6404118,-111.9949365
dyJsv02GJgQZBl2Lh3vjjg,Addy's Restaurant,Cleveland,OH,44113,41.5009585,-81.6955688
POkNk-y-sS2Od39kP5NN5Q,Chipotle Mexican Grill,Toronto,ON,M6N 0A7,43.6724886675,-79.4684521965
kE8hSuvO6eKtbRA1k541Jg,Firehouse Subs,Las Vegas,NV,89113,36.056413586,-115.2783815213
TtRvivZ8TBEJtRtQPb71PQ,KFC,Etobicoke,ON,M9W 4J9,43.7121059,-79.5675431
cCV0q8VV5RZIfcvolWXlBQ,Taco Bell,Phoenix,AZ,85014,33.523464,-112.049161
ACv-E8CeuStwaRamy3cCrQ,Sonic Drive-In,Bridgeville,PA,15017,40.3654433578,-80.1096291049
dF11zSNDXbq6DBchUvqgZQ,Chipotle Mexican Grill,Scottsdale,AZ,85250,33.538777,-111.887622
HU7yPtYVgStoZl6t40wdHg,Subway,Las Vegas,NV,89115,36.2400283,-115.0656432
wPVEI29NxwH70IjNXJiNrg,Subway,Charlotte,NC,28273,35.1464869,-80.9340794
40B7HIv74ZqU9tBxbuol-A,Sonic Drive-In,Mesa,AZ,85213,33.4511508406,-111.7661275045
TzU6wCbEze2UiTAQNi-T_Q,Chick-fil-A,Phoenix,AZ,85017,33.5126390496,-112.1282286772
fEL4pMI3cilYHwcSH2ltpQ,Firehouse Subs,Gilbert,AZ,85295,33.297077,-111.744271
qZQI5SSqreUqVHl8i8JwOA,Dairy Queen,Las Vegas,NV,89129,36.2339397,-115.2507772
28UWP-8hZ_-6klybRdzqEQ,Subway,Pittsburgh,PA,15205,40.4493082433,-80.1591631285
DitL2M_iiHq0DcuA1vNMAQ,Panda Express,Las Vegas,NV,89102,36.1443596405,-115.2072256431
t6LKeb5gNSeqri1JqOPZow,Subway,Pittsburgh,PA,15235,40.4655015,-79.8268493
jAXikV2ByOxHLRstTE8ltg,Subway,Scottsdale,AZ,85259,33.587535,-111.836762
3Uu92zZVhtV4GVIMS74-7g,Pita Pit,Mesa,AZ,85206,33.3828956,-111.7391875
Rtaca3VZIioxy6N006NKaQ,Sonic Drive-In,Mesa,AZ,85204,33.3923048,-111.7544383
72GGspuzlRC4hhIgy-IFAw,Subway,Richmond Hill,BC,L4C 9X2,43.8757949,-79.4135347
xJfM3UbnaQkLPEMZgLNuyQ,Wendy's,Cleveland,OH,44105,41.4511779,-81.6309292
4E0sK671C98JW8nakFbUnQ,Chick-fil-A,Phoenix,AZ,85018,33.49513333,-111.9860136
RvXOCaZokr_sfoLQpm1JRQ,Dairy Queen / Orange Julius Treat Center,Las Vegas,NV,89106,36.1636048029,-115.1579041626
a48i_DFln5e1oaJKNM6BUg,Subway,Phoenix,AZ,85027,33.6830628,-112.0819628
GQ_7ZSsbWZhxeecSYe95zA,A&W,Mississauga,ON,L4Y 2C1,43.6039639,-79.5892049
8tlH5t9dqwRIMk6Gs7wEIA,Taco Bell,Parma,OH,44134,41.361367,-81.68637
CakJ5qFBJpBds90JnQLJ9A,Chick-fil-A,Concord,NC,28027,35.391148,-80.624909
znZjTq9MhVesMpnReKSQfg,Subway,Toronto,ON,M5T 2Z5,43.6548013,-79.3896957
jlugn4wOjRZOLSuO1fyL9g,Subway,Mesa,AZ,85202,33.3797374,-111.8753946
LcmTZeZAE4cb8wFel8JGZg,Jimmy John's,Goodyear,AZ,85338,33.4590023,-112.3930576
dN1P-FlyTDF4Y8vVAQQmAQ,Jack In the Box,Rock Hill,SC,29730,34.9727343,-80.9887323
Y4UYb1fgs7bLbSp08amiBw,Wendy's,Monroeville,PA,15146,40.4381216,-79.7718231
nllz_CryvbKJg1MX8sh_Kg,Jack Sprat's Pizza,Cleveland,OH,44103,41.5115541,-81.6564854
w9IDJZeQhTQuBSTEu4nheA,Panera Bread,Pittsburgh,PA,15235,40.429091169,-79.8130032421
iPtSfoSBj7r72pxDlM3pcg,Panda Express,Goodyear,AZ,85338,33.4542948,-112.3932206
khHxKm1_x6syS5W2LTX0lw,Quiznos,Madison,WI,53719,43.069721273,-89.5024876136
ZtO4zPjnk_U9ieFbVcjvJw,Popeyes Louisiana Kitchen,Toronto,ON,M5B 1T3,43.6607376967,-79.3826563014
o1SDx95NHJY47dkSCvRnGQ,Chipotle Mexican Grill,Mesa,AZ,85212,33.3255763881,-111.6876027905
XnuNXiWREJRp_TvXDigSGA,Panera Bread,South Euclid,OH,44118,41.5016104641,-81.5394338967
AI7zxDNVgO3pDyAP_rcA7A,Chipotle Mexican Grill,Las Vegas,NV,89149,36.2914992819,-115.2873648133
7DaZWpnx0Af73akl-wwxJg,Five Guys,Charlotte,NC,28205,35.2204986986,-80.8156709761
uqRQ9CGtpmm3HlAtWjJoyw,Five Guys,Charlotte,NC,28277,35.0983168717,-80.7809628146
kE7_pIsUavOAQ9LSRcKCWg,Wendy's,Canonsburg,PA,15317,40.2634088,-80.1738737
VAvlwMwFTKH19w8Tdu9kBA,Carl's jr,Henderson,NV,89074,36.0357744901,-115.0464939326
K6JBV6RTa8eMYIJ7RVP4Bg,Culver's Frozen Custard,Sun Prairie,WI,53590,43.1782088,-89.2387368
dUtSIQouki34zUC2Se-NzA,Taco Bell,Madison,WI,53713,43.0448,-89.393933
napG4l5SlDSkXQcgJr8l9Q,Culver's,Verona,WI,53593,42.9929367,-89.5278016
vw-7c5CjIMyXN1_JbZtcJQ,Subway,Gilbert,AZ,85233,33.3656078,-111.8252761
rTKvFicaNDeCY0W0anOIfg,Jersey Mike's Subs,Rocky River,OH,44116,41.4629013,-81.8491067
2TP8uQkMDo7Av5ATNJtI9Q,Subway,Etobicoke,ON,M9W 1J9,43.6870721,-79.5978943
aRis16GBg7iOeNGpLcVcjw,Taco Bell,Scottsdale,AZ,85257,33.46555,-111.91153
4hp_MkR3ZmxnJatmBH0E1Q,Jimmy John's,Scottsdale,AZ,85258,33.5575729281,-111.8993236497
9mC01kBu0JmmL97rdn_C8A,Church's Chicken,Surprise,AZ,85375,33.6268988,-112.3935
ehlkCJ2QKzxnASXnDJ8goA,Wendy's,Macedonia,OH,44056,41.3134893,-81.5148561
Qtb4dHWSxOv8RjgBWrzukQ,9 Restaurant,Toronto,ON,M6R 2K2,43.6392262,-79.4459221
Ol-IE8GDY3GVxUZbJiMZXQ,Panda Express,Chandler,AZ,85248,33.2465672,-111.8426523
QprhQn2o-KbsfG1yKRmEmQ,Jack in the Box,Mesa,AZ,85201,33.4144033,-111.8738595
Q85C-Y6nMrKekLa-kCN8tw,Wendy's,Phoenix,AZ,85037,33.5079809,-112.2733763
fI8sXEe2RhxpkS6UxixReQ,Sonic Drive-In,Glendale,AZ,85306,33.611563,-112.2031702
-_NEFA2va3jrpU8xKFGuxA,Taco Bell,Mesa,AZ,85204,33.3939690663,-111.805327987
V09mimWe6zc-GKhPnLWbdA,Panda Express,Mesa,AZ,85202,33.3919522,-111.8619259
7yZyfWTmhd5_OmZfM3wjEg,Subway,Monongahela,PA,15063,40.2024271,-79.9249746
u_F9tZIqqX4ITeZ6b8zVJw,Subway,Peoria,AZ,85381,33.5943341,-112.221039
pFA2l8MG7hFTmwc6zjDgtA,Panda Express,Peoria,AZ,85383,33.7102162,-112.269348
FSr36oNo_aT3v3W5MvwlJQ,Popeyes Louisiana Kitchen,Indian Trail,NC,28079,35.08326076,-80.6607111749
FtkPH-ftY-xRH6TjTmbmVg,Subway,Phoenix,AZ,85033,33.5072795,-112.2382786
wI39PmfZ40Zg_yB48Jo5zw,Del Taco,Chandler,AZ,85224,33.321073,-111.8741157
6nPyQJp7xmc1cvYaolwn8Q,Subway,Las Vegas,NV,89147,36.1153804549,-115.2965373381
XAt9Km4EIM6EE7LXwfB2Vg,Carl's Jr 7091,Phoenix,AZ,85022,33.6400839,-112.0313822
Is-_AVNBzjTWwB6uq0c5GA,Five Guys,Bridgeville,PA,15017,40.3580055,-80.1205592
BrzMb6fe_GxILIJvnh8weA,Arby's,Mesa,AZ,85203,33.451435,-111.788871
Kx0A56bFy0O6U9e6wKH1gg,Chick-fil-A,Strongsville,OH,44136,41.313645,-81.815245
1AAdKv94vJNpQGGUpldOpA,Captain D's,Charlotte,NC,28269,35.3084802,-80.8401359
hBJYQMM8kjRnbhsEQ6hopg,Jersey Mike's,Brunswick,OH,44212,41.237853,-81.807202
D4AZovFd5bfgQuT6WgGJ_A,Taco Bell,Concord,NC,28027,35.429263,-80.60871
MDtMV0ld7q0BsQPKNIxGrQ,Five Guys,Markham,ON,L3R 5M6,43.8567299147,-79.323877214
JotRkYFXqP3iQxVmRN7W9Q,Chipotle Mexican Grill,Toronto,ON,M6A 3A1,43.724788,-79.456902
hia-4btswHjr2fiZlUBZLA,Del Taco,Glendale,AZ,85308,33.6663394891,-112.1871323046
AGhezHl2ILG3Ue9vG58RSQ,Five Guys,Brampton,ON,L6V 4K2,43.7080916,-79.7833917
WjkjrsOzMAQ2wgY9tVyS0Q,QDOBA Mexican Eats,Pittsburgh,PA,15213,40.4412764229,-79.9570812285
P3mMZktYxyYUgnzBUqy_2w,Subway,Gilbert,AZ,85295,33.319923,-111.689789
qL1YWy7auU6K7H68WQxNqw,Taco Bell,Phoenix,AZ,85022,33.596967,-112.037524
n5iwkQQH9nipqi_8cEyNiQ,Chick-fil-A,Avondale,AZ,85392,33.465439,-112.278349
NM9A38hqiOAYbnUPpNz-UQ,Panda Express,Las Vegas,NV,89104,36.1576681365,-115.07981135
MQlJrXuMAkTtWQQU_nszLQ,Wendy's,Las Vegas,NV,89128,36.1964299,-115.2479644
P-4KsLjgjzg_eqi_Xnlc6g,Chipotle Mexican Grill,Akron,OH,44333,41.1353548,-81.6378423
s3QxFRFklGbz4eu8W3f8Gg,Wendy's,Chandler,AZ,85224,33.3055453,-111.8620287
L4WXLHf2p_qoLgiPwzTSgA,Hardee's,Rantoul,IL,61866,40.3069831,-88.1562179
qCJ5txE34m5OHx4UVRzCTA,Wendy's,Cleveland,OH,44125,41.4189569,-81.6069748
WKfZPe1VRweH0Vg9j9LckA,KFC,Las Vegas,NV,89123,36.0422,-115.121
rZrhB-arwsFOLFVXzKvB6A,Chick-fil-A,Phoenix,AZ,85028,33.596771,-111.980569
Jpv5K2gNdYROjAg4vscLUQ,Chicken King,Kannapolis,NC,28083,35.478794,-80.610999
A6A5NvLuI4Oe7ukMKhuhLg,Jimmy John's,Concord,NC,28027,35.3731456,-80.722242
n1S7XnZfCCDIWlMZ8yUvEw,Panda Express,Phoenix,AZ,85027,33.6666466247,-112.1238533531
hMWrLOX5bpg4l8VdCbNYsw,Popeyes Louisiana Kitchen,Toronto,ON,M1T 3K8,43.7807543414,-79.2990534211
nocIPLY3BenFmoR3Ri_QTw,Panera Bread,McMurray,PA,15317,40.263010369,-80.131316185
bVv1Z9uzOtbGznFZdrvZEw,Popeyes Louisiana Kitchen,Brampton,ON,L6W 3T7,43.6676984214,-79.7344864553
YNTHs8rCdorWWDa8NGQRgg,Jack-In-the Box Drive Thru,Phoenix,AZ,85008,33.4592032,-112.0298377
jV-p3USnEP9WwOGDgzkYTA,Subway,Las Vegas,NV,89103,36.1027192,-115.2019841
aZshH0IfszzZyXkoVLPVuw,Jimmy John's,Phoenix,AZ,85037,33.5074935016,-112.2769548565
2TGWnj3LGYd1BBS3twO-oQ,Burger King,Scottsdale,AZ,85251,33.479862,-111.9355047
C1p3eAhzX3w8VxsJKH3iXw,Chipotle Mexican Grill,Warrensville Heights,OH,44122,41.4481942129,-81.4958092803
ULGotJu_NkKFBIpsoA_SUA,Taco Bell,Tallmadge,OH,44278,41.1019011685,-81.4396690336
4AN-FivUM3Qta97OZQYCkw,Jack In the Box,North Las Vegas,NV,89032,36.2390044,-115.1690454
BWmex2gxmeWWFwb6hjKm5Q,QDOBA Mexican Eats,Huntersville,NC,28078,35.4459646,-80.8781296
v1ZcX46_bS-9foXvxWsxLw,Del Taco,Henderson,NV,89015,36.0410721601,-114.9827475412
y5v2vmVlWZS-o9q-c1Wb-g,Chick-fil-A,Homestead,PA,15120,40.4127,-79.907871
L6hkMaZ1tAPF4sW1WmdQLQ,Subway,Phoenix,AZ,85034,33.4365206,-112.0495755
9oazldZAs3CkkhcGri1Isg,Panera Bread,Charlotte,NC,28226,35.0982,-80.782767
85ouR47Yn4H9slu-MmbXFQ,Taco John's,Monona,WI,53716,43.0498978335,-89.3255344033
E7KK8pYREY0qoKcAEO2XCA,Jack in the Box,Phoenix,AZ,85050,33.6700727,-112.0298219
AtDAtsdzyLqHVpYzkOJ0tw,Firehouse Subs,East Gwillimbury,ON,L9N 0K4,44.074425,-79.480051
FrgRdfulQLpPRRVCk6A55g,Jersey Mike's Subs,Surprise,AZ,85374,33.63837019,-112.3632991
m9PjH4Eckk3qZiZiCXpr6A,Panera Bread,Gilbert,AZ,85295,33.3063008945,-111.7489329725
y2BAJiVr3K7Y39tuaEWW5Q,Firehouse Subs,Charlotte,NC,28277,35.0540034,-80.7679292
WKpCl0GBUph7Rb5LKKh71Q,Wendy's,Mesa,AZ,85206,33.3829553691,-111.7426820148
S5pEQjT5tTS0BIRy5wGOcA,Wendy's,Indian Trail,NC,28079,35.0824321,-80.6598512
rT8eaLQKtosMtfopF_WTHg,Wendy's,Laval,QC,H7M 3Y8,45.5774269,-73.7102446
ZVG4n6LANMW_ahaJH8dlTQ,Arby's,Mesa,AZ,85205,33.4160689,-111.6852864
dqSHsdKjsLXP8lqloBDPXg,Sonic Drive-In,Mesa,AZ,85203,33.4510311,-111.8163344264
qSNGooHe2XPOJMZI1mu-LQ,Subway,Las Vegas,NV,89113,36.0601029976,-115.2787738157
0_3vFRwwoOxu6PF-N9gZdw,Dairy Queen,Cleveland,OH,44119,41.5941859,-81.5399643
fF63Nktb_nCe9jjHXrBS9A,Popeyes Louisiana Kitchen,Vaughan,ON,L4J 7L2,43.7934169782,-79.4475541433
